ticks,adult,child,cost-benefit,generations,gene,median-children,median-education
67,0.1,0.15,0.5,7.65,8.753,0,10
68,0.1,0.05,0.25,7.66,1.493,0.5,3
67,0.1,0.1,0.7,7.66,2.685,0.5,4
75,0.1,0.1,0.7,7.66,3.42,0,5
74,0.1,0.1,0.65,7.66,3.742,1,5
70,0.1,0.2,0.85,7.66,6.186,1,8
79,0.1,0.25,1,7.66,7.97,0,9
72,0.1,0.2,0.6,7.66,8.369,0.5,10
75,0.1,0.1,0.55,7.66,9.613,0,11
72,0.1,0.15,0.3,7.67,2.372,1,4
73,0.1,0.15,0.8,7.67,5.101,2,7
71,0.1,0.05,0.4,7.67,6.493,0,8
73,0.1,0.1,0.75,7.67,7.943,1,9
74,0.1,0.1,0.5,7.67,8.418,0,10
76,0.1,0.05,0.65,7.67,8.499,0,10
62,0.1,0.15,0.25,7.68,3.585,0,5
67,0.1,0.2,0.45,7.68,6.35,0.5,8
76,0.1,0.2,0.7,7.69,4.093,2,6
70,0.1,0.15,0.9,7.69,6.376,1,8
80,0.1,0.35,1,7.69,6.463,0,8
68,0.1,0.1,0.9,7.69,9.121,0,11
73,0.1,0.4,0.65,7.7,2.561,0,4
70,0.1,0.05,0.8,7.7,2.63,1,4
79,0.1,0.05,0.7,7.7,3.15,1,5
72,0.1,0.05,0.7,7.7,3.905,0,5
63,0.1,0.1,0.35,7.7,3.98,0,5
66,0.1,0.1,0.8,7.7,4.779,1,6
72,0.1,0.05,1,7.7,7.178,1,9
70,0.1,0.25,0.55,7.71,2.138,0,4
75,0.1,0.1,0.4,7.71,2.823,0,4
70,0.1,0.15,0.35,7.71,3.458,1.5,5
73,0.1,0.05,0.75,7.71,5.781,1,7
75,0.1,0.05,0.2,7.71,7.333,0,9
80,0.1,0.05,0.2,7.71,8.735,1,10
66,0.1,0.2,0.55,7.71,9.913,0,11
68,0.1,0.15,0.8,7.72,1.374,0.5,3
71,0.1,0.15,0.95,7.72,2.013,0,4
76,0.1,0.2,0.3,7.72,3.225,1,5
72,0.1,0.1,0.7,7.72,6.666,0,8
65,0.1,0.3,0.4,7.72,8.188,0,10
74,0.1,0.15,0.75,7.72,9.037,0.5,11
79,0.1,0.15,0.55,7.72,9.828,1,11
72,0.1,0.35,1,7.73,0.994,0,2
75,0.1,0.15,0.35,7.73,1.282,2,3
69,0.1,0.15,0.55,7.73,2.622,0.5,4
72,0.1,0.05,0.85,7.73,5.483,0,7
67,0.1,0.05,0.45,7.73,8.265,0,10
77,0.1,0.1,0.6,7.73,8.661,2,10
65,0.1,0.15,0.9,7.74,3.118,0.5,5
71,0.1,0.45,0.9,7.74,3.285,0,5
71,0.1,0.1,0.35,7.74,4.544,1,6
79,0.1,0.15,0.65,7.74,7.701,0,9
68,0.1,0.05,0.75,7.74,9.669,0,0
72,0.1,0.2,1,7.75,0.234,0.5,2
61,0.1,0.15,0.65,7.75,2.779,0,4
72,0.1,0.05,0.6,7.75,3.958,0,5
75,0.1,0.2,0.55,7.75,6.279,1,8
70,0.1,0.35,0.8,7.75,6.43,1,8
72,0.1,0.15,0.6,7.76,0.237,1,2
70,0.1,0.1,0.3,7.76,0.81,0.5,2
70,0.1,0.05,0.5,7.76,1.36,1,3
66,0.1,0.1,0.75,7.76,6.056,0,8
70,0.1,0.2,0.35,7.76,8.948,0,10
78,0.1,0.4,0.5,7.77,1.63,1,3
72,0.1,0.25,0.5,7.77,5.789,0,7
70,0.1,0.1,0.5,7.77,9.019,3,11
72,0.1,0.25,0.7,7.77,9.117,0,11
77,0.1,0.2,0.45,7.78,2.792,0,4
77,0.1,0.3,0.7,7.78,2.894,1,4
64,0.1,0.2,0.4,7.78,3.051,1,5
66,0.1,0.05,0.75,7.78,4.499,0.5,6
68,0.1,0.1,0.55,7.78,7.292,1.5,9
65,0.1,0.05,0.5,7.78,8.947,0,10
81,0.1,0.25,0.5,7.79,0.596,0,2
81,0.1,0.25,0.7,7.79,8.254,1,10
82,0.1,0.15,0.65,7.79,9.804,0,11
70,0.1,0.1,0.35,7.8,0.649,0,2
70,0.1,0.15,0.75,7.8,4.147,1,6
78,0.1,0.05,0.25,7.8,7.848,3,9
88,0.1,0.05,0.8,7.8,9.15,3,11
77,0.1,0.2,0.55,7.8,9.25,1,11
66,0.1,0.05,0.55,7.8,9.579,0,11
69,0.1,0.1,0.85,7.8,9.633,0,11
74,0.1,0.1,0.6,7.81,0.002,0.5,2
68,0.1,0.1,0.95,7.81,1.79,0,3
64,0.1,0.2,0.65,7.81,6.288,0,8
69,0.1,0.2,0.35,7.81,9.941,0.5,11
67,0.1,0.15,1,7.81,9.971,0,11
66,0.1,0.05,0.6,7.82,3.806,0,5
67,0.1,0.1,0.95,7.82,7.159,0,9
76,0.1,0.25,0.4,7.83,1.638,1.5,3
73,0.1,0.15,0.3,7.83,2.058,0,4
77,0.1,0.05,0.9,7.83,2.495,1,4
64,0.1,0.25,0.7,7.83,5.578,0.5,7
78,0.1,0.2,0.4,7.83,7.246,0.5,9
66,0.1,0.25,0.95,7.83,8.7,0.5,10
76,0.1,0.15,0.9,7.84,2.651,1,4
71,0.1,0.05,0.35,7.84,3.581,0,5
69,0.1,0.1,0.95,7.84,4.163,1,6
72,0.1,0.05,0.85,7.84,5.417,1,7
65,0.1,0.1,0.5,7.84,5.656,0,7
81,0.1,0.2,0.55,7.84,7.315,1.5,7.5
76,0.1,0.2,0.75,7.84,7.782,0,9
73,0.1,0.1,0.4,7.85,1.853,1,3
73,0.1,0.05,0.25,7.85,5.344,0,7
75,0.1,0.1,0.9,7.85,7.596,1,9
78,0.1,0.15,0.45,7.86,1.545,0,3
70,0.1,0.35,1,7.86,5.186,0,7
78,0.1,0.15,1,7.86,5.813,0.5,7
74,0.1,0.2,0.85,7.87,0.203,1,2
67,0.1,0.1,0.4,7.87,1.109,0,3
76,0.1,0.05,0.8,7.87,2.854,0.5,4
71,0.1,0.1,0.3,7.87,4.419,1,6
77,0.1,0.2,0.95,7.87,6.786,1,8
66,0.1,0.3,0.65,7.87,7.966,0,9
74,0.1,0.35,1,7.88,1.166,0,3
74,0.1,0.2,1,7.88,1.745,2,3
73,0.1,0.05,0.2,7.88,4.695,1,6
66,0.1,0.1,0.25,7.88,7.248,0,9
84,0.1,0.15,0.5,7.88,7.638,2,9
80,0.1,0.05,0.9,7.88,8.584,2,10
73,0.1,0.2,0.5,7.89,3.905,0,5
83,0.1,0.35,0.35,7.89,6.145,1,8
62,0.1,0.1,0.9,7.89,7.26,0,9
77,0.1,0.2,0.65,7.89,7.78,0,9
75,0.1,0.1,0.55,7.9,7.522,0.5,9
75,0.1,0.1,0.8,7.91,0.697,1,2
67,0.1,0.2,0.35,7.91,1.004,0,3
71,0.1,0.4,0.7,7.91,1.087,1,3
79,0.1,0.05,0.5,7.91,3.876,0,0
66,0.1,0.2,0.8,7.91,5.014,0,7
76,0.1,0.45,0.5,7.91,5.054,1,7
80,0.1,0.15,0.65,7.91,5.194,1,7
71,0.1,0.05,0.25,7.91,7.583,1,9
70,0.1,0.25,0.65,7.91,8.576,0.5,5
69,0.1,0.15,0.8,7.92,1.58,0,4
72,0.1,0.3,0.85,7.92,1.859,2,3
85,0.1,0.25,0.65,7.92,3.31,1,5
71,0.1,0.15,0.95,7.92,4.096,0.5,6
80,0.1,0.15,0.45,7.92,5.253,0.5,7
75,0.1,0.2,0.6,7.92,5.293,0.5,7
72,0.1,0.15,0.85,7.93,0.925,1,2
70,0.1,0.15,0.3,7.93,7.115,0,9
80,0.1,0.1,0.75,7.93,8.346,0,10
69,0.1,0.1,0.65,7.93,8.356,0,10
66,0.1,0.05,0.7,7.94,1.626,1,3
81,0.1,0.3,0.65,7.94,4.451,0,6
72,0.1,0.1,0.95,7.94,7.085,1,9
69,0.1,0.2,0.65,7.94,8.064,1,10
72,0.1,0.15,0.95,7.94,8.35,0,10
74,0.1,0.25,0.45,7.95,2.275,2,4
73,0.1,0.25,0.8,7.95,4.008,2,6
70,0.1,0.3,0.3,7.95,6.753,0.5,8
71,0.1,0.1,0.75,7.95,8.063,1,10
68,0.1,0.1,0.8,7.95,8.44,0.5,10
79,0.1,0.1,0.5,7.96,6.131,0.5,8
73,0.1,0.2,0.9,7.96,6.501,0,8
76,0.1,0.15,0.4,7.96,9.319,1,11
74,0.1,0.3,0.85,7.97,2.358,1,4
80,0.1,0.35,0.75,7.97,8.924,0,10
71,0.1,0.15,0.95,7.98,0.043,1,2
78,0.1,0.1,0.45,7.98,6.478,1,8
72,0.1,0.1,0.8,7.98,7.187,0.5,9
71,0.1,0.3,0.85,7.98,8.868,0,10
70,0.1,0.1,0.7,7.99,1.137,1,3
75,0.1,0.15,0.7,7.99,7.284,1,9
66,0.1,0.25,0.75,7.99,8.31,1,10
76,0.1,0.15,0.65,7.99,8.962,0,10
69,0.1,0.35,0.4,8,1.038,0.5,3
78,0.1,0.1,0.5,8,1.586,1,3
71,0.1,0.3,0.55,8,2.071,0.5,4
75,0.1,0.35,0.75,8,3.553,0,5
71,0.1,0.05,0.45,8,5.752,1,7
80,0.1,0.1,1,8,6.093,0,8
73,0.1,0.05,0.4,8,7.654,0.5,9
78,0.1,0.15,0.4,8.02,0.062,0,2
75,0.1,0.35,0.9,8.02,0.737,0,2
74,0.1,0.1,0.4,8.02,1.99,1,3
73,0.1,0.3,0.7,8.02,2.286,1,4
68,0.1,0.25,0.55,8.02,2.363,0,4
75,0.1,0.35,0.65,8.02,3.685,0.5,5
73,0.1,0.2,0.5,8.02,4.378,0,6
78,0.1,0.05,0.55,8.02,5.669,2,7
71,0.1,0.15,0.85,8.02,6.923,0,8
66,0.1,0.05,0.75,8.02,6.968,0,8
73,0.1,0.05,0.8,8.02,7.148,0,9
73,0.1,0.1,0.65,8.02,8.33,0,10
67,0.1,0.25,0.5,8.03,6.935,1.5,8
74,0.1,0.15,0.7,8.04,1.503,2,3
75,0.1,0.05,0.8,8.04,2.616,0,4
74,0.1,0.1,0.75,8.04,2.647,1,4
70,0.1,0.2,0.3,8.04,3.501,1,5
76,0.1,0.2,0.95,8.04,4.163,1.5,6
68,0.1,0.05,0.35,8.04,9.365,0.5,11
71,0.1,0.2,0.55,8.05,2.684,0,4
86,0.1,0.05,0.75,8.05,3.49,3,5
71,0.1,0.25,0.9,8.05,4.223,1,6
71,0.1,0.1,0.95,8.05,6.032,0,8
74,0.1,0.35,0.85,8.06,0.452,0.5,2
70,0.1,0.05,0.5,8.06,1.644,0,3
82,0.1,0.2,0.75,8.06,2.919,4,4
72,0.1,0.2,0.25,8.06,3.647,1,5
78,0.1,0.1,0.25,8.06,6.049,0.5,7
76,0.1,0.05,0.8,8.07,0.323,0,2
80,0.1,0.15,0.75,8.07,5.599,0,0
69,0.1,0.15,0.6,8.07,8.284,1,10
74,0.1,0.2,0.85,8.08,1.245,0,3
78,0.1,0.1,0.55,8.08,2.911,1,4
73,0.1,0.05,0.45,8.08,5.695,0.5,7
73,0.1,0.25,0.95,8.08,7.398,0.5,9
71,0.1,0.05,0.95,8.08,8.871,1,10
71,0.1,0.1,0.5,8.08,9.384,0,11
75,0.1,0.2,0.4,8.09,1.765,0.5,3
72,0.1,0.2,0.65,8.09,2.793,0.5,4
81,0.1,0.1,0.35,8.09,8.237,1,10
83,0.1,0.2,0.5,8.09,8.819,2,10
74,0.1,0.35,0.4,8.09,9.167,1.5,11
67,0.1,0.05,0.45,8.11,0.44,0.5,2
70,0.1,0.15,0.65,8.11,1.912,0,3
71,0.1,0.15,0.3,8.11,3.482,0.5,5
76,0.1,0.3,0.65,8.11,5.695,0,7
72,0.1,0.1,0.6,8.11,8.476,0,10
76,0.1,0.15,0.85,8.12,0.569,0,2
78,0.1,0.35,0.45,8.12,7.171,1,9
76,0.1,0.4,0.95,8.13,7.349,0,9
72,0.1,0.05,0.85,8.13,8.463,0,10
76,0.1,0.25,0.85,8.14,0.226,0,2
81,0.1,0.15,0.9,8.14,0.916,0,2
71,0.1,0.1,0.55,8.14,1.631,0.5,3
69,0.1,0.2,0.7,8.14,5.943,0,0
78,0.1,0.15,1,8.14,8.641,0,5
78,0.1,0.3,0.2,8.15,0.008,0,2
80,0.1,0.05,0.85,8.15,1.012,0,3
75,0.1,0.25,1,8.15,5.024,0,7
72,0.1,0.1,0.8,8.15,8.128,2,10
76,0.1,0.1,0.3,8.15,9.079,0,11
74,0.1,0.15,0.95,8.15,9.602,0,0
78,0.1,0.1,0.9,8.15,9.68,1,11
76,0.1,0.1,0.8,8.16,1.442,0.5,3
70,0.1,0.15,0.85,8.16,7.011,1,9
77,0.1,0.25,0.7,8.16,9.062,0,11
78,0.1,0.1,0.35,8.17,0.25,1,0
73,0.1,0.1,0.7,8.17,6.07,0,0
77,0.1,0.05,0.65,8.17,6.096,0,8
73,0.1,0.2,0.65,8.17,8.327,0,10
82,0.1,0.05,0.95,8.17,9.759,1,11
76,0.1,0.05,0.9,8.18,2.921,1.5,4
76,0.1,0.2,0.95,8.18,4.066,2,6
79,0.1,0.1,0.8,8.18,7.768,0,9
72,0.1,0.1,0.3,8.19,0.376,0.5,2
73,0.1,0.15,0.8,8.19,5.412,0,7
71,0.1,0.25,0.45,8.19,6.672,1,8
75,0.1,0.3,1,8.19,7.068,0,9
72,0.1,0.1,0.45,8.2,5.441,0,7
83,0.1,0.15,0.55,8.2,6.322,1,8
81,0.1,0.15,0.45,8.21,0.366,0,2
77,0.1,0.1,0.85,8.21,0.92,0,2
71,0.1,0.25,0.95,8.21,1.856,0,3
83,0.1,0.2,0.75,8.21,2.144,0,4
74,0.1,0.25,0.45,8.21,3.687,1,5
70,0.1,0.4,1,8.21,4.578,0,6
80,0.1,0.15,0.6,8.21,7.004,0,9
75,0.1,0.15,0.8,8.21,7.03,0.5,9
79,0.1,0.15,0.65,8.21,7.901,0,9
69,0.1,0.15,0.65,8.21,8.658,1,10
72,0.1,0.2,0.7,8.22,3.062,1,5
82,0.1,0.05,0.6,8.22,5.978,0,7
72,0.1,0.2,0.8,8.23,0.355,0,2
74,0.1,0.1,0.45,8.23,0.393,1,2
87,0.1,0.25,0.75,8.23,4.071,1.5,6
87,0.1,0.2,0.3,8.23,4.602,0.5,6
76,0.1,0.15,0.45,8.23,7.063,0.5,9
75,0.1,0.15,0.95,8.23,8.16,0,10
82,0.1,0.05,0.5,8.23,8.196,1,10
79,0.1,0.25,0.65,8.23,8.82,0,10
77,0.1,0.05,0.2,8.24,2.865,0.5,4
84,0.1,0.1,0.9,8.24,4.023,2,6
73,0.1,0.25,0.65,8.24,5.032,0.5,7
72,0.1,0.15,0.35,8.24,8.983,0.5,10
79,0.1,0.2,0.65,8.24,9.628,1.5,11
75,0.1,0.05,0.35,8.25,0.413,1,2
77,0.1,0.15,0.4,8.25,0.66,2,2
75,0.1,0.25,0.9,8.25,1.746,0,3
68,0.1,0.1,0.7,8.25,3.117,0.5,5
73,0.1,0.15,0.45,8.25,6.705,0,0
80,0.1,0.1,0.7,8.26,2.176,1.5,4
79,0.1,0.05,0.8,8.26,3.506,0,5
75,0.1,0.15,0.7,8.26,3.722,0,5
80,0.1,0.3,0.75,8.27,1.93,2,3
72,0.1,0.25,0.85,8.27,2.42,2,4
72,0.1,0.2,0.4,8.27,3.127,0.5,5
73,0.1,0.05,0.3,8.27,6.508,1,8
75,0.1,0.05,0.6,8.27,9.122,1,11
78,0.1,0.05,0.5,8.27,9.952,1.5,11
76,0.1,0.15,0.75,8.28,1.707,0,3
70,0.1,0.2,0.4,8.28,3.142,0,5
73,0.1,0.2,0.55,8.28,4.073,0,6
73,0.1,0.3,0.85,8.28,4.215,0,6
74,0.1,0.2,0.3,8.28,4.744,1,6
71,0.1,0.3,0.6,8.28,5.733,1,7
74,0.1,0.2,0.5,8.28,7.984,0,9
71,0.1,0.1,0.9,8.28,9.511,0,11
74,0.1,0.15,0.75,8.29,0.281,1,2
73,0.1,0.1,0.3,8.29,3.192,0,5
65,0.1,0.15,0.85,8.29,4.902,0,6
77,0.1,0.05,0.3,8.29,6.745,1,8
76,0.1,0.05,0.75,8.29,7.249,0.5,9
77,0.1,0.25,0.5,8.3,0.472,0,2
81,0.1,0.05,0.45,8.31,3.592,0,5
78,0.1,0.25,0.55,8.31,4.423,0,6
81,0.1,0.1,0.7,8.31,4.782,3,6
75,0.1,0.1,0.4,8.31,8.023,0.5,10
74,0.1,0.05,0.3,8.31,8.71,1,10
75,0.1,0.1,0.55,8.32,1.147,1,3
76,0.1,0.15,0.35,8.32,6.515,0,8
84,0.1,0.15,0.35,8.32,8.633,0,10
76,0.1,0.1,0.5,8.32,9.187,0,11
78,0.1,0.2,0.45,8.33,1.299,1,3
76,0.1,0.05,0.85,8.33,4.174,1,6
73,0.1,0.2,0.8,8.33,4.527,1,6
76,0.1,0.25,0.85,8.33,7.007,1,9
75,0.1,0.1,0.25,8.33,7.813,0,0
84,0.1,0.25,0.8,8.33,8.839,0,10
86,0.1,0.05,0.6,8.34,2.395,1,4
78,0.1,0.1,0.45,8.34,2.406,1,4
80,0.1,0.25,1,8.34,3.999,1,5
75,0.1,0.3,0.55,8.34,4.653,0,6
88,0.1,0.35,0.7,8.34,5.318,3,7
80,0.1,0.15,1,8.34,5.359,1,7
74,0.1,0.2,0.35,8.34,5.438,1,7
74,0.1,0.2,0.95,8.34,7.61,0,9
75,0.1,0.05,0.75,8.34,8.222,0,10
89,0.1,0.1,0.95,8.34,9.186,3,11
71,0.1,0.05,0.6,8.35,4.669,1,6
77,0.1,0.05,1,8.35,8.06,0.5,10
80,0.1,0.25,0.75,8.36,2.086,1,4
79,0.1,0.15,0.5,8.36,2.924,1,4
73,0.1,0.25,0.7,8.36,3.861,0,5
74,0.1,0.1,0.35,8.36,5.921,1,7
71,0.1,0.1,0.8,8.36,6.325,0.5,8
74,0.1,0.1,0.65,8.36,9.664,1,11
75,0.1,0.2,1,8.37,1.626,0.5,3
76,0.1,0.1,0.7,8.37,2.248,0.5,4
72,0.1,0.05,0.4,8.37,2.693,0,4
78,0.1,0.05,0.95,8.37,6.997,0,8
76,0.1,0.05,0.4,8.37,7.525,0,9
83,0.1,0.15,1,8.38,2.937,0,4
81,0.1,0.15,0.9,8.38,3.473,1,5
82,0.1,0.1,0.65,8.38,4.366,1.5,6
75,0.1,0.1,0.55,8.38,4.673,0,6
75,0.1,0.1,0.35,8.38,4.785,0.5,6
79,0.1,0.35,0.85,8.38,5.303,0.5,7
82,0.1,0.05,0.95,8.38,6.085,2,8
71,0.1,0.1,0.9,8.38,6.172,0,8
80,0.1,0.05,0.55,8.38,7.164,0,9
80,0.1,0.3,0.95,8.39,2.366,1,4
78,0.1,0.05,0.3,8.4,3.606,0,5
82,0.1,0.1,0.3,8.4,4.466,1,6
83,0.1,0.05,1,8.4,5.064,2,7
72,0.1,0.2,0.95,8.4,5.089,0,7
89,0.1,0.1,0.45,8.4,5.376,4,7
74,0.1,0.2,1,8.4,5.908,1,7
81,0.1,0.3,0.75,8.4,8.298,0,10
81,0.1,0.05,0.45,8.41,0.984,0,2
79,0.1,0.35,0.7,8.41,1.096,0.5,3
69,0.1,0.25,0.3,8.41,2.61,0,4
80,0.1,0.15,0.3,8.41,6.03,0.5,8
78,0.1,0.05,0.25,8.42,4.517,0,6
72,0.1,0.05,0.9,8.43,0.014,1,2
89,0.1,0.15,0.5,8.43,0.735,3,2
74,0.1,0.1,0.95,8.43,8.855,1,10
83,0.1,0.4,0.45,8.44,0.883,1.5,2
77,0.1,0.05,0.65,8.44,1.864,1,3
81,0.1,0.1,0.35,8.44,7.566,0,9
77,0.1,0.05,0.75,8.44,8.836,1,10
78,0.1,0.1,0.4,8.45,1.939,1,3
83,0.1,0.15,0.9,8.45,3.695,1,5
73,0.1,0.1,0.4,8.45,4.807,0,6
71,0.1,0.05,0.55,8.45,8.046,0,10
84,0.1,0.05,0.25,8.46,0.273,2,2
80,0.1,0.35,0.7,8.46,3.653,0,5
82,0.1,0.15,0.7,8.46,6.298,0,8
80,0.1,0.2,0.95,8.46,8.243,2,10
81,0.1,0.05,0.3,8.46,8.91,1,10
73,0.1,0.25,1,8.46,9.278,0,11
88,0.1,0.35,0.75,8.47,2.16,2,4
78,0.1,0.05,0.6,8.47,7.352,0.5,9
70,0.1,0.3,0.9,8.47,8.346,0,10
71,0.1,0.45,0.85,8.48,6.159,0,8
73,0.1,0.25,0.6,8.48,8.279,1,10
66,0.1,0.05,1,8.48,9.189,0.5,11
78,0.1,0.35,0.6,8.49,1.409,1,3
79,0.1,0.1,0.95,8.49,2.303,0,4
72,0.1,0.1,0.75,8.49,6.837,0,8
73,0.1,0.05,1,8.49,7.767,0,9
70,0.1,0.1,0.5,8.5,4.397,0,6
69,0.1,0.05,0.6,8.5,5.053,0,7
82,0.1,0.1,0.75,8.5,6.243,0,8
86,0.1,0.25,0.4,8.5,6.361,2,8
78,0.1,0.3,0.6,8.5,9.692,0,0
74,0.1,0.05,0.75,8.51,1.155,0,3
77,0.1,0.1,0.9,8.51,1.77,1,3
79,0.1,0.2,0.8,8.51,3.553,0,5
72,0.1,0.05,1,8.51,4.034,0,6
79,0.1,0.1,0.55,8.51,4.244,1,6
78,0.1,0.05,0.55,8.51,4.461,0,6
75,0.1,0.1,0.9,8.51,9.448,1.5,11
82,0.1,0.35,0.75,8.52,0.204,1.5,2
76,0.1,0.1,0.7,8.52,2.714,0,4
77,0.1,0.1,0.35,8.53,1.746,0,3
85,0.1,0.1,0.45,8.53,8.045,1,10
70,0.1,0.05,0.45,8.53,8.932,0,10
75,0.1,0.1,0.8,8.53,9.919,0.5,11
78,0.1,0.1,0.65,8.54,0.768,2,2
73,0.1,0.35,0.5,8.54,1.752,0.5,3
72,0.1,0.1,0.55,8.54,9.924,0,11
76,0.1,0.15,0.9,8.55,6.696,0,0
76,0.1,0.1,1,8.56,3.165,2,5
80,0.1,0.3,0.55,8.56,7.83,0.5,9
86,0.1,0.05,0.75,8.58,5.608,2,7
81,0.1,0.2,0.8,8.58,6.504,0,8
72,0.1,0.05,0.8,8.58,6.591,0,8
81,0.1,0.15,0.45,8.58,7.384,0,9
70,0.1,0.05,0.25,8.58,8.252,1,10
83,0.1,0.1,0.6,8.58,9.436,0.5,11
83,0.1,0.35,0.8,8.59,1.992,0,3
77,0.1,0.15,0.6,8.59,7.82,0.5,9
79,0.1,0.15,0.6,8.6,3.446,1.5,5
76,0.1,0.15,1,8.6,4.382,0.5,6
81,0.1,0.15,0.6,8.61,5.375,0.5,7
87,0.1,0.05,1,8.61,5.581,0,7
76,0.1,0.05,0.8,8.61,5.62,1,7
79,0.1,0.1,0.65,8.61,7.321,0,9
87,0.1,0.05,0.55,8.61,8.087,1.5,10
78,0.1,0.1,0.65,8.61,9.329,0,11
79,0.1,0.25,0.75,8.62,4.246,0,6
90,0.1,0.3,0.3,8.62,7.634,4,9
81,0.1,0.05,0.65,8.62,9.337,0,11
81,0.1,0.1,0.25,8.63,0.43,0,2
86,0.1,0.15,0.3,8.63,0.55,1,2
82,0.1,0.25,0.3,8.63,1.677,2,3
77,0.1,0.05,0.65,8.63,2.124,0,4
84,0.1,0.1,0.3,8.63,4.247,0,6
72,0.1,0.05,0.6,8.63,7.707,0,9
82,0.1,0.05,0.75,8.63,9.322,0,0
84,0.1,0.1,0.35,8.63,9.974,1,11
73,0.1,0.1,0.75,8.64,8.977,0,10
78,0.1,0.35,0.5,8.65,9.054,0,11
78,0.1,0.35,0.9,8.66,0.171,0,2
86,0.1,0.25,0.85,8.66,1.238,1,3
77,0.1,0.2,0.9,8.66,1.392,0,0
66,0.1,0.05,0.7,8.66,4.12,0,6
78,0.1,0.15,0.85,8.67,0.417,1,2
74,0.1,0.2,0.35,8.67,1.451,0,3
73,0.1,0.15,0.45,8.67,2.913,0,4
76,0.1,0.25,1,8.67,3.742,0.5,5
85,0.1,0.05,0.35,8.67,5.545,2,7
88,0.1,0.3,0.75,8.67,5.975,0,7
77,0.1,0.1,0.3,8.67,9.363,0,11
77,0.1,0.1,0.85,8.68,7.088,0,0
75,0.1,0.25,0.7,8.68,8.419,0,10
76,0.1,0.05,0.8,8.69,1.808,1,3
75,0.1,0.3,0.7,8.69,2.279,0,4
79,0.1,0.35,0.95,8.69,2.67,1,0
83,0.1,0.1,0.5,8.69,4.54,1,6
85,0.1,0.25,0.65,8.69,7.254,1.5,9
80,0.1,0.15,0.95,8.69,7.732,0,9
81,0.1,0.1,0.9,8.69,8.772,0,10
81,0.1,0.1,0.3,8.7,4.428,2,6
80,0.1,0.05,0.95,8.7,8.092,2,10
86,0.1,0.2,0.75,8.7,8.727,0,10
84,0.1,0.1,0.35,8.71,0.306,2,2
76,0.1,0.3,0.45,8.71,5.515,0,7
70,0.1,0.1,0.5,8.71,8.093,0,10
80,0.1,0.3,0.5,8.72,2.505,0,4
89,0.1,0.15,0.45,8.72,3.599,2,5
75,0.1,0.1,0.75,8.72,6.269,1,8
75,0.1,0.1,1,8.72,8.945,0,10
94,0.1,0.3,0.75,8.72,9.721,1.5,11
77,0.1,0.35,0.25,8.73,1.721,2,3
84,0.1,0.05,0.75,8.74,5.614,1.5,7
80,0.1,0.1,0.65,8.74,8.567,0,10
80,0.1,0.15,0.9,8.75,6.248,0.5,8
81,0.1,0.15,0.9,8.76,9.995,1,11
81,0.1,0.25,0.55,8.77,9.814,0.5,11
80,0.1,0.25,0.4,8.78,0.306,0,2
86,0.1,0.05,0.9,8.78,2.023,0,4
88,0.1,0.15,0.95,8.78,8.564,1,10
77,0.1,0.1,0.7,8.79,7.212,0.5,9
80,0.1,0.15,0.6,8.79,9.59,1,11
76,0.1,0.15,0.45,8.8,1.536,2,3
86,0.1,0.15,0.45,8.8,5.693,0,7
81,0.1,0.25,0.85,8.8,5.823,0,7
80,0.1,0.1,1,8.8,8.279,0,10
87,0.1,0.1,0.8,8.81,0.364,2,2
84,0.1,0.15,0.9,8.81,3.754,1,5
89,0.1,0.1,0.4,8.81,6.342,0,0
85,0.1,0.1,0.35,8.81,6.743,1,8
76,0.1,0.1,0.75,8.81,9.463,0,11
88,0.1,0.05,0.85,8.82,2.189,2,4
92,0.1,0.1,0.75,8.82,3.678,2,5
77,0.1,0.1,0.25,8.82,4.058,0.5,6
82,0.1,0.05,0.65,8.82,7.726,0,9
91,0.1,0.2,1,8.82,8.958,2,10
81,0.1,0.15,0.55,8.82,8.975,0,10
76,0.1,0.05,0.4,8.83,1.203,0,3
82,0.1,0.05,0.35,8.83,3.717,0,5
85,0.1,0.05,0.55,8.83,6.04,1,8
75,0.1,0.15,0.4,8.84,0.74,0,2
84,0.1,0.1,0.95,8.84,5.014,0,7
75,0.1,0.05,0.4,8.84,7.316,0,9
74,0.1,0.05,0.65,8.85,3.675,0,5
88,0.1,0.05,0.45,8.85,3.748,0,5
83,0.1,0.1,0.6,8.85,4.878,0.5,6
86,0.1,0.05,0.9,8.86,4.107,1,6
82,0.1,0.1,0.65,8.86,4.559,0,6
80,0.1,0.1,0.65,8.86,5.839,0,7
86,0.1,0.2,0.8,8.86,6.108,1.5,8
82,0.1,0.05,0.5,8.86,8.24,1.5,10
79,0.1,0.4,0.45,8.86,9.645,1,11
80,0.1,0.05,0.35,8.86,9.992,0,11
86,0.1,0.25,0.65,8.87,0.303,0,2
76,0.1,0.1,0.85,8.87,3.233,1,5
90,0.1,0.1,0.75,8.88,2.727,2,4
77,0.1,0.1,0.8,8.88,3.105,0,5
87,0.1,0.05,0.35,8.88,5.905,1,7
77,0.1,0.05,0.7,8.88,6.693,0,8
74,0.1,0.25,0.8,8.88,9.348,0,11
77,0.1,0.1,0.55,8.89,6.686,1,8
87,0.1,0.1,0.5,8.89,8.512,1,10
83,0.1,0.05,0.85,8.89,9.122,1,11
82,0.1,0.25,0.85,8.89,9.242,1,11
